recording_id,subject_id,activity_id,activity,activity_code,trial_token,filename_suffix,row_count,malformed_rows,content_sha256,duplicate_group_id,duplicate_group_scope,primary_status,exclusion_reason,supplementary_6ch_eligible,accel_samples,accel_duration_seconds,accel_nonmonotonic_steps,accel_duplicate_time_steps,accel_internal_padding_rows,accel_median_step,accel_max_step,gyro_samples,gyro_duration_seconds,gyro_nonmonotonic_steps,gyro_duplicate_time_steps,gyro_internal_padding_rows,gyro_median_step,gyro_max_step,accel_3s_windows,gyro_3s_windows,split_feasible_activity,full_sparse_evaluable_client,minimum_support_client,split,allocation_lock
14.Run/1023_O_2.csv,1023,14,Run,O,2,,581,0,a4bc03cc70ec4a550acf08d11ec51e4f2bdd7107d0fda3e9867d92dd723fe895,,,included,,True,581,5.8,0,0,0,0.010000000000000009,0.010000000000000675,580,5.79,0,0,0,0.010000000000000009,0.010000000000000675,1,1,False,True,True,train,
14.Run/1023_O_3.csv,1023,14,Run,O,3,,653,0,620c2b1fc3b52e14e940d6aadd46d39acaa442f54050e066f78ff5de36732cff,,,included,,True,653,6.52,0,0,0,0.009999999999999787,0.010000000000000675,652,6.51,0,0,0,0.009999999999999787,0.010000000000000675,2,2,False,True,True,train,
14.Run/1023_O_4.csv,1023,14,Run,O,4,,874,0,e08c1e9dc63f9ab5d33c86464407960c809b9a78a85f1b3b2820cb37ab804287,,,included,,True,874,8.73,0,0,0,0.009999999999999787,0.010000000000001563,874,8.729999999999999,0,0,0,0.009999999999999787,0.010000000000001563,2,2,False,True,True,test,
14.Run/1023_O_5.csv,1023,14,Run,O,5,,613,0,4d89ca515ffe9016a176713d8f2b17f7bab56f58816b74250784f426b991de72,,,included,,True,613,6.12,0,0,0,0.009999999999999787,0.010000000000000675,613,6.12,0,0,0,0.009999999999999787,0.010000000000000675,2,2,False,True,True,validation,
15.Stair-up/1023_S_1.csv,1023,15,Stair-up,S,1,,4861,0,0cf583da323c980b1497205fece2467ef88a49a9d37d8efb12d056bf1b068f5e,,,included,,True,4860,48.589999999999996,0,0,0,0.009999999999999787,0.010000000000005116,4861,48.6,0,0,0,0.009999999999999787,0.010000000000005116,16,16,False,True,True,train,
16.Stair-down/1023_T_1.csv,1023,16,Stair-down,T,1,,4816,0,f07aa8a8395fe31afad11c567140c4c79240d81b7dc5d22b4edb5fdd6e18cf17,,,included,,True,4816,48.15,0,0,0,0.009999999999999787,0.010000000000005116,4816,48.15,0,0,0,0.009999999999999787,0.010000000000005116,16,16,False,True,True,train,
0.Stand/1024_A_1.csv,1024,0,Stand,A,1,,5599,0,bba40ab96d56d951e18e74e2be50ff8e0a6003748238e9bbb65e6e83fbfdfa16,,,included,,True,5599,55.98,0,0,0,0.009999999999999787,0.010000000000005116,5599,55.98,0,0,0,0.009999999999999787,0.010000000000005116,18,18,False,True,True,train,
1.Sit/1024_B_1.csv,1024,1,Sit,B,1,,6174,0,e2de6f61a12d7ef28ec37df6952558ca5346d9a5a92af09221d28e226a06f7a2,,,included,,True,6174,61.73,0,0,0,0.009999999999999787,0.010000000000005116,6174,61.73,0,0,0,0.009999999999999787,0.010000000000005116,20,20,False,True,True,train,
2.Talk-sit/1024_C_1.csv,1024,2,Talk-sit,C,1,,6071,0,6d2ae7efc598045bf73b6f4dc16f3c555185784f61f24eeac6837761bf8c1062,,,included,,True,6071,60.7,0,0,0,0.009999999999999787,0.010000000000005116,6071,60.699999999999996,0,0,0,0.009999999999999787,0.010000000000005116,20,20,False,True,True,train,
3.Talk-stand/1024_D_1.csv,1024,3,Talk-stand,D,1,,6406,0,1d0f174dfc373a0daff21d13895a44c1acf5e7fde38feb41dafa396478ee19cf,,,included,,True,6406,64.05,0,0,0,0.009999999999999787,0.010000000000005116,6406,64.05,0,0,0,0.009999999999999787,0.010000000000005116,21,21,False,True,True,train,
4.Stand-sit/1024_E_1.csv,1024,4,Stand-sit,E,1,,1696,0,95aecffb8242497ff45dbaaa0cd7310c2911b5f705972c2e04c70d37bb522fd7,,,included,,True,1696,16.95,0,0,0,0.009999999999999787,0.010000000000001563,1696,16.95,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,test,
4.Stand-sit/1024_E_2.csv,1024,4,Stand-sit,E,2,,1637,0,9779868ae9b477e3522684cf58dc743b7cf8c46c3ae915d72adfe839ec58aded,,,included,,True,1637,16.36,0,0,0,0.009999999999999787,0.010000000000001563,1637,16.36,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,validation,
4.Stand-sit/1024_E_3.csv,1024,4,Stand-sit,E,3,,1600,0,a85dcdb86a935e89ed16dd82cf1ef7812cc62c26ee5e491bb5ef203691b4bfbd,,,included,,True,1600,15.99,0,0,0,0.009999999999999787,0.010000000000001563,1600,15.99,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,train,
4.Stand-sit/1024_E_4.csv,1024,4,Stand-sit,E,4,,1671,0,3f5a8a251de209fd8198ddc83e0850961747abec99652bb0eb09092894ac4db2,,,included,,True,1671,16.7,0,0,0,0.009999999999999787,0.010000000000001563,1671,16.7,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,train,
4.Stand-sit/1024_E_5.csv,1024,4,Stand-sit,E,5,,1694,0,522cbeebe046c3dfb863318e16095e220ffe91f525864d4cf4125ffc532c19d7,,,included,,True,1694,16.93,0,0,0,0.009999999999999787,0.010000000000001563,1694,16.93,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,train,
5.Lay/1024_F_1.csv,1024,5,Lay,F,1,,6362,0,058168cdf8f717aaa13251fee96a4786968218415357457aa9c6234f508fbc7f,,,included,,True,6362,63.61,0,0,0,0.009999999999999787,0.010000000000005116,6362,63.61,0,0,0,0.009999999999999787,0.010000000000005116,21,21,False,True,True,train,
6.Lay-stand/1024_G_1.csv,1024,6,Lay-stand,G,1,,3581,0,6ad26c4a386f39bff415d7cd2c681d36db47fd084e4d1ef952b1c6e08e51c6dd,,,included,,True,3581,35.800000000000004,0,0,0,0.009999999999999787,0.010000000000005116,3581,35.8,0,0,0,0.009999999999999787,0.010000000000005116,11,11,True,True,True,train,supported_train_reservation
6.Lay-stand/1024_G_2.csv,1024,6,Lay-stand,G,2,,3400,0,b3f51b30f5e32e5ab1e1192b024affc6385302491063b4801f563a1c24c4828e,,,included,,True,3400,33.99,0,0,0,0.009999999999999787,0.010000000000005116,3400,33.99,0,0,0,0.009999999999999787,0.010000000000005116,11,11,True,True,True,test,supported_test_reservation
7.Pick/1024_H_1.csv,1024,7,Pick,H,1,,3697,0,f2ca48230424dae6d281874ff721e25a9b9a5bd3ff3305611765c5583ac97d51,,,included,,True,3696,36.949999999999996,0,0,0,0.009999999999999787,0.010000000000005116,3697,36.96,0,0,0,0.009999999999999787,0.010000000000005116,12,12,True,True,True,test,supported_test_reservation
7.Pick/1024_H_2.csv,1024,7,Pick,H,2,,3863,0,fa00f1ce8b1e1e8c5ffdb794679c6cfe52c4d90459205f984443b7ff500a9a9f,,,included,,True,3863,38.62,0,0,0,0.009999999999999787,0.010000000000005116,3863,38.62,0,0,0,0.009999999999999787,0.010000000000005116,12,12,True,True,True,train,supported_train_reservation
8.Jump/1024_I_1.csv,1024,8,Jump,I,1,,1501,0,1650c8b148a436fae2b4e444cf7cd51e7b39b342a3c73c55fd6664b1270115bf,,,included,,True,1501,15.0,0,0,0,0.009999999999999787,0.010000000000001563,1501,15.0,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,test,
8.Jump/1024_I_2.csv,1024,8,Jump,I,2,,1575,0,0060ccb9f2fc262b902732b06cb07cb98159d4be52b567f154964ba8fdcd7acb,,,included,,True,1575,15.739999999999998,0,0,0,0.009999999999999787,0.010000000000001563,1575,15.74,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,train,
11.Walk/1024_L_1.csv,1024,11,Walk,L,1,,1374,0,ec54ed4eec091762c75c34eecf7f4d06d12b222cb363c0395cd7394b53e20539,,,included,,True,1374,13.73,0,0,0,0.009999999999999787,0.010000000000001563,1373,13.72,0,0,0,0.009999999999999787,0.010000000000001563,4,4,True,True,True,train,
11.Walk/1024_L_10.csv,1024,11,Walk,L,10,,1508,0,a36478f804a126df678d4d420b272d0b9a4dde6416d70a386149c3e8adde5a86,,,included,,True,1508,15.069999999999999,0,0,0,0.009999999999999787,0.010000000000001563,1508,15.069999999999999,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,train,
11.Walk/1024_L_11.csv,1024,11,Walk,L,11,,1250,0,a91454add3de90115818042a8b82e6bb86a7d5b9b8eaed828a6b3da998b4973c,,,included,,True,1249,12.479999999999999,0,0,0,0.009999999999999787,0.010000000000001563,1250,12.49,0,0,0,0.009999999999999787,0.010000000000001563,4,4,True,True,True,train,
11.Walk/1024_L_12.csv,1024,11,Walk,L,12,,1443,0,de9fa50503aba47db9d6acd98b3a7dd6eeba17367c05d0c979b33ba36de1c8de,,,included,,True,1443,14.42,0,0,0,0.009999999999999787,0.010000000000001563,1443,14.42,0,0,0,0.009999999999999787,0.010000000000001563,4,4,True,True,True,validation,
11.Walk/1024_L_13.csv,1024,11,Walk,L,13,,1741,0,81201a17cfc11d9516e996469c4fb26ae262c85151c868cff367022aa0cf751f,,,included,,True,1741,17.400000000000002,0,0,0,0.009999999999999787,0.010000000000001563,1740,17.389999999999997,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,train,
11.Walk/1024_L_14.csv,1024,11,Walk,L,14,,1528,0,ea9ead8d1f475b21041317dd07b6b01f8243f2f755d731c51f9465c640e2720c,,,included,,True,1528,15.27,0,0,0,0.009999999999999787,0.010000000000001563,1528,15.27,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,train,
11.Walk/1024_L_15.csv,1024,11,Walk,L,15,,1751,0,769b0d7cffcc0f15e5c2f500e6865706ac246c9fdbac6c8643b87f3536fb870e,,,included,,True,1751,17.5,0,0,0,0.009999999999999787,0.010000000000001563,1751,17.5,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,train,
11.Walk/1024_L_2.csv,1024,11,Walk,L,2,,1400,0,4e67031ac4df2011b5162ad50a95dc2e9a502f4b00464debdda65831004fea7b,,,included,,True,1400,13.989999999999998,0,0,0,0.009999999999999787,0.010000000000001563,1400,13.99,0,0,0,0.009999999999999787,0.010000000000001563,4,4,True,True,True,validation,
11.Walk/1024_L_3.csv,1024,11,Walk,L,3,,1496,0,47a80827defe033b7dd4bda61fd3aecdda6ba83ab5560125537a91fa6cad6a1b,,,included,,True,1496,14.950000000000003,0,0,0,0.009999999999999787,0.010000000000001563,1494,14.93,0,0,0,0.009999999999999787,0.010000000000001563,4,4,True,True,True,validation,
11.Walk/1024_L_4.csv,1024,11,Walk,L,4,,1682,0,f19575e62cc74d808fdf91b9e802904de74625078bafc9c3eb1e0b0dcb2f6108,,,included,,True,1682,16.810000000000002,0,0,0,0.009999999999999787,0.010000000000001563,1682,16.81,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,train,
11.Walk/1024_L_5.csv,1024,11,Walk,L,5,,1448,0,a2b4364c710ede9cdd7b0eac3be8ee3c3a70054201136cc8eeea5592c5ebe613,,,included,,True,1446,14.45,0,0,0,0.009999999999999787,0.010000000000001563,1448,14.47,0,0,0,0.009999999999999787,0.010000000000001563,4,4,True,True,True,train,
11.Walk/1024_L_6.csv,1024,11,Walk,L,6,,1324,0,d475ce09227c25d4bd730792b7cac0c57afea0ae08f282182cb8136c4c42e752,,,included,,True,1324,13.23,0,0,0,0.009999999999999787,0.010000000000001563,1324,13.229999999999999,0,0,0,0.009999999999999787,0.010000000000001563,4,4,True,True,True,test,
11.Walk/1024_L_7.csv,1024,11,Walk,L,7,,1494,0,5386a7f36bbe659a6c62e8846e2e7b94ddb1b01afe0a1fb49c54971eccd48f5d,,,included,,True,1494,14.93,0,0,0,0.009999999999999787,0.010000000000001563,1494,14.93,0,0,0,0.009999999999999787,0.010000000000001563,4,4,True,True,True,validation,
11.Walk/1024_L_8.csv,1024,11,Walk,L,8,,1281,0,ae771bc2a875ee42aece00b4bd29a4a5f3c644ad86a174384de0f8b7cb20a0c6,,,included,,True,1281,12.799999999999999,0,0,0,0.009999999999999787,0.010000000000001563,1280,12.79,0,0,0,0.009999999999999787,0.010000000000001563,4,4,True,True,True,test,
11.Walk/1024_L_9.csv,1024,11,Walk,L,9,,1499,0,c73e73755aea575facf1344e185da82246ec02e0d1bf3b1042adcd171cc6e8f7,,,included,,True,1499,14.98,0,0,0,0.009999999999999787,0.010000000000001563,1499,14.98,0,0,0,0.009999999999999787,0.010000000000001563,4,4,True,True,True,test,
12.Walk-backwards/1024_M_1.csv,1024,12,Walk-backwards,M,1,,2183,0,02bb4f4b500e8fc81e451947e7fe4d5a363731eddf69d3b546d5c0668080d54d,,,included,,True,2183,21.82,0,0,0,0.009999999999999787,0.010000000000001563,2183,21.82,0,0,0,0.009999999999999787,0.010000000000001563,7,7,True,True,True,train,
12.Walk-backwards/1024_M_11.csv,1024,12,Walk-backwards,M,11,,1528,0,ad172b491c34fb1d6de81d2f45cdd9f5afe3c7cf79494c4ef0fbf66266cfc922,,,included,,True,1528,15.27,0,0,0,0.009999999999999787,0.010000000000001563,1528,15.27,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,validation,
12.Walk-backwards/1024_M_12.csv,1024,12,Walk-backwards,M,12,,2023,0,af4a572c619f8519cbace8eb88c68394dbc8ba8d19ca840ecaa4dbb3ac284b89,,,included,,True,2023,20.22,0,0,0,0.009999999999999787,0.010000000000001563,2023,20.22,0,0,0,0.009999999999999787,0.010000000000001563,6,6,True,True,True,train,
12.Walk-backwards/1024_M_13.csv,1024,12,Walk-backwards,M,13,,1468,0,309b67505647d677c8a85b13101f743abd8fdb1e311feca2dd3c54b199058faa,,,included,,True,1468,14.67,0,0,0,0.009999999999999787,0.010000000000001563,1468,14.67,0,0,0,0.009999999999999787,0.010000000000001563,4,4,True,True,True,test,
12.Walk-backwards/1024_M_14.csv,1024,12,Walk-backwards,M,14,,1759,0,2b4a2aec1c4f67c3674cf4f31fbb913371354affba779556fb0637b684da3405,,,included,,True,1759,17.580000000000002,0,0,0,0.009999999999999787,0.010000000000001563,1759,17.58,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,validation,
12.Walk-backwards/1024_M_1_2.csv,1024,12,Walk-backwards,M,1,2,1984,0,b2c6a1799aa78e2b98fdc4197ff31429f34e09234006cd084d37da289cc3dcfc,,,included,,True,1984,19.830000000000002,0,0,0,0.009999999999999787,0.010000000000001563,1984,19.830000000000002,0,0,0,0.009999999999999787,0.010000000000001563,6,6,True,True,True,validation,
13.Walk-circle/1024_N_1.csv,1024,13,Walk-circle,N,1,,2022,0,b0c24b8b1ff456b74dedac1c879923bd233475c8e0f465e683bdafef6b7b7c99,,,included,,True,2022,20.209999999999997,0,0,0,0.009999999999999787,0.010000000000001563,2021,20.200000000000003,0,0,0,0.009999999999999787,0.010000000000001563,6,6,True,True,True,validation,
13.Walk-circle/1024_N_11.csv,1024,13,Walk-circle,N,11,,2060,0,7fb5bdee9062e2d41845b6cf9cf6ac60337e75811fbdf88c23e9482304f32c1a,,,included,,True,2059,20.58,0,0,0,0.009999999999999787,0.010000000000001563,2060,20.59,0,0,0,0.009999999999999787,0.010000000000001563,6,6,True,True,True,validation,
13.Walk-circle/1024_N_6.csv,1024,13,Walk-circle,N,6,,2233,0,478623595fa00af913ec044f8f87268394bbacd8e81e5aae15096c44b30dc723,,,included,,True,2233,22.32,0,0,0,0.009999999999999787,0.010000000000001563,2233,22.32,0,0,0,0.009999999999999787,0.010000000000001563,7,7,True,True,True,train,
14.Run/1024_O_1.csv,1024,14,Run,O,1,,650,0,218a477f85577f9aad0587497e601085686f6f212b9a0d35c12f926fa83fe57c,,,included,,True,650,6.49,0,0,0,0.009999999999999787,0.010000000000001563,650,6.489999999999999,0,0,0,0.009999999999999787,0.010000000000001563,2,2,False,True,True,train,
14.Run/1024_O_11.csv,1024,14,Run,O,11,,716,0,06980711e8706070373c947955acca97a33f07e77e93c4f03ac9dca61fb5df3d,,,included,,True,716,7.1499999999999995,0,0,0,0.009999999999999787,0.010000000000001563,716,7.15,0,0,0,0.009999999999999787,0.010000000000001563,2,2,False,True,True,validation,
14.Run/1024_O_12.csv,1024,14,Run,O,12,,716,0,8e30de3f5b3d67244dcf59913f609c29a88fb6ee95ed2dc727187fef4e40cb59,,,included,,True,716,7.1499999999999995,0,0,0,0.009999999999999787,0.010000000000001563,716,7.15,0,0,0,0.009999999999999787,0.010000000000001563,2,2,False,True,True,validation,
14.Run/1024_O_13.csv,1024,14,Run,O,13,,711,0,953b39892a62ef1298f2dd98af784b7b22726135cb76345e855e4ce81626d55e,,,included,,True,711,7.1,0,0,0,0.009999999999999981,0.010000000000000675,710,7.090000000000001,0,0,0,0.009999999999999981,0.010000000000000675,2,2,False,True,True,train,
14.Run/1024_O_14.csv,1024,14,Run,O,14,,629,0,20c6b2eb876fe712a3549ba5b3e5ef2c9420effa2f5821c26012411b50d7be4b,,,included,,True,629,6.28,0,0,0,0.009999999999999787,0.010000000000000675,629,6.28,0,0,0,0.009999999999999787,0.010000000000000675,2,2,False,True,True,validation,
14.Run/1024_O_15.csv,1024,14,Run,O,15,,575,0,dca83852def8a4fdf2aecca1c80810ed0b5bbef93f80080b420ab21e472acecd,,,included,,True,575,5.74,0,0,0,0.010000000000000009,0.010000000000000675,574,5.7299999999999995,0,0,0,0.010000000000000009,0.010000000000000675,1,1,False,True,True,train,
14.Run/1024_O_2.csv,1024,14,Run,O,2,,616,0,58424b1f6d4c4e211b173063577fcb2b5a9afa3057034c1bd1c001ad4320fc4a,,,included,,True,616,6.1499999999999995,0,0,0,0.009999999999999787,0.010000000000001563,616,6.15,0,0,0,0.009999999999999787,0.010000000000001563,2,2,False,True,True,train,
14.Run/1024_O_3.csv,1024,14,Run,O,3,,611,0,0b23c28ab35488b77221c5505dd690cf21bef3e2b770c290ca9277da4ee9a12e,,,included,,True,611,6.1,0,0,0,0.009999999999999787,0.010000000000001563,611,6.1,0,0,0,0.009999999999999787,0.010000000000001563,2,2,False,True,True,test,
14.Run/1024_O_4.csv,1024,14,Run,O,4,,787,0,f418d10e8595a46920984a623dd6cd1dd8e35fad5230e4c7c722d80af1e39fa9,,,included,,True,787,7.86,0,0,0,0.009999999999999787,0.010000000000001563,787,7.859999999999999,0,0,0,0.009999999999999787,0.010000000000001563,2,2,False,True,True,validation,
14.Run/1024_O_5.csv,1024,14,Run,O,5,,687,0,54a9aaacdd9a4d0108ca77c8c672ad3b86d97be910fd12d4f2d7deb42ee20e42,,,included,,True,687,6.86,0,0,0,0.009999999999999787,0.010000000000001563,687,6.859999999999999,0,0,0,0.009999999999999787,0.010000000000001563,2,2,False,True,True,train,
15.Stair-up/1024_S_1.csv,1024,15,Stair-up,S,1,,3406,0,f8b27572f912c536cfd2601b402c47bbc90bca69a9788477d9bc74c1014bccf6,,,included,,True,3406,34.050000000000004,0,0,0,0.009999999999999787,0.010000000000005116,3406,34.05,0,0,0,0.009999999999999787,0.010000000000005116,11,11,True,True,True,test,supported_test_reservation
15.Stair-up/1024_S_1_2.csv,1024,15,Stair-up,S,1,2,3599,0,da7180992b551ee39eff9c19e6d059ff404e3e0c0b9926f95a9ebd8aaa442fb6,,,included,,True,3599,35.98,0,0,0,0.009999999999999787,0.010000000000005116,3599,35.98,0,0,0,0.009999999999999787,0.010000000000005116,11,11,True,True,True,train,supported_train_reservation
16.Stair-down/1024_T_1.csv,1024,16,Stair-down,T,1,,3074,0,f3c3f3087892561eb48b1b7a0c8ca77637871aa13e27f40d9b1d9d01547303e5,,,included,,True,3074,30.730000000000004,0,0,0,0.009999999999999787,0.010000000000005116,3070,30.69,0,0,0,0.009999999999999787,0.010000000000005116,10,10,True,True,True,test,
16.Stair-down/1024_T_6.csv,1024,16,Stair-down,T,6,,3696,0,42a314ad03a71706eba7a6f70c6c56d8e7cc0d28bbb74a2a9f540e71ca866855,,,included,,True,3696,36.95,0,0,0,0.009999999999999787,0.010000000000005116,3696,36.95,0,0,0,0.009999999999999787,0.010000000000005116,12,12,True,True,True,validation,
0.Stand/1025_A_1.csv,1025,0,Stand,A,1,,6000,0,0980325486c37040f580e95c56065cdf306e508f45e6db49549f9d42605d5a0c,,,included,,True,5999,59.98,0,0,0,0.009999999999999787,0.010000000000005116,6000,59.989999999999995,0,0,0,0.009999999999999787,0.010000000000005116,19,20,False,True,True,train,
1.Sit/1025_B_1.csv,1025,1,Sit,B,1,,6335,0,9b8e511eeb40cd51befcbf73f7cc3f39d98b30344d8ac7be0366ba9cbef3abcf,,,included,,True,6335,63.34,0,0,0,0.009999999999999787,0.010000000000005116,6335,63.34,0,0,0,0.009999999999999787,0.010000000000005116,21,21,False,True,True,train,
2.Talk-sit/1025_C_1.csv,1025,2,Talk-sit,C,1,,6246,0,3c370bd0a921ff9c37424c1737a4653980c09e2ba05c94728acb92e31be25f6e,,,included,,True,6246,62.449999999999996,0,0,0,0.009999999999999787,0.010000000000005116,6192,61.910000000000004,0,0,0,0.009999999999999787,0.010000000000005116,20,20,False,True,True,train,
3.Talk-stand/1025_D_1.csv,1025,3,Talk-stand,D,1,,6083,0,8bde897be982d4157b3209960920e00882a977c1179f0289243fd7c22e4c363b,,,included,,True,6083,60.82,0,0,0,0.009999999999999787,0.010000000000005116,6083,60.82,0,0,0,0.009999999999999787,0.010000000000005116,20,20,False,True,True,train,
4.Stand-sit/1025_E_1.csv,1025,4,Stand-sit,E,1,,1733,0,ca08b673326238e70a6e0bb346550616ea1a6aaf52aa1e767248bcdd5d1c35b0,,,included,,True,1733,17.32,0,0,0,0.009999999999999787,0.010000000000001563,1733,17.32,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,train,
4.Stand-sit/1025_E_2.csv,1025,4,Stand-sit,E,2,,1942,0,484bd0715d9af46535898ec3834bc17f1b812476585d83050d4ec8ee34d06b8f,,,included,,True,1942,19.41,0,0,0,0.009999999999999787,0.010000000000001563,1941,19.4,0,0,0,0.009999999999999787,0.010000000000001563,6,6,True,True,True,train,supported_train_reservation
4.Stand-sit/1025_E_3.csv,1025,4,Stand-sit,E,3,,1674,0,5d3401ea2d224fe67d40c81b476ceaaf242fda0f96d56b6ad9f3ff7048eef2a4,,,included,,True,1674,16.73,0,0,0,0.009999999999999787,0.010000000000001563,1672,16.71,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,train,
4.Stand-sit/1025_E_4.csv,1025,4,Stand-sit,E,4,,1737,0,2c51321e055ac6063c5bc57a1c80055d34efea845a477d55a2d8855981aea3a7,,,included,,True,1737,17.36,0,0,0,0.009999999999999787,0.010000000000001563,1734,17.33,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,test,supported_test_reservation
4.Stand-sit/1025_E_5.csv,1025,4,Stand-sit,E,5,,1597,0,4153fb9837794fb89b995945870d5b39fc9af7a3f67628b44499b219151a1251,,,included,,True,1597,15.96,0,0,0,0.009999999999999787,0.010000000000001563,1596,15.95,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,validation,
5.Lay/1025_F_1.csv,1025,5,Lay,F,1,,6151,0,17879c05e5aea7330bb07b6ac12692115872b8bbac2b64e7041d837b46698f3a,,,included,,True,6151,61.5,0,0,0,0.009999999999999787,0.010000000000005116,6150,61.489999999999995,0,0,0,0.009999999999999787,0.010000000000005116,20,20,False,True,True,validation,
6.Lay-stand/1025_G_1.csv,1025,6,Lay-stand,G,1,,4270,0,54b41c3c23531c76170386959d0ff336a55263d2d8107620ce7e9d89684715ca,,,included,,True,4270,42.69,0,0,0,0.009999999999999787,0.010000000000005116,4266,42.65,0,0,0,0.009999999999999787,0.010000000000005116,14,14,True,True,True,train,supported_train_reservation
6.Lay-stand/1025_G_2.csv,1025,6,Lay-stand,G,2,,3701,0,ce8c8f0079433cc65bf994f6354be7e4db75cbdaf99d6538f8dfb004d6e2f55c,,,included,,True,3701,37.0,0,0,0,0.009999999999999787,0.010000000000005116,3698,36.97,0,0,0,0.009999999999999787,0.010000000000005116,12,12,True,True,True,test,supported_test_reservation
7.Pick/1025_H_1.csv,1025,7,Pick,H,1,,4041,0,ae4ae29daf8e326d545a49d0ca59d66f6ff6a84d29c3c5ea7f72b6a9654375dd,,,included,,True,4040,40.39,0,0,0,0.009999999999999787,0.010000000000005116,4041,40.400000000000006,0,0,0,0.009999999999999787,0.010000000000005116,13,13,True,True,True,test,supported_test_reservation
7.Pick/1025_H_2.csv,1025,7,Pick,H,2,,4030,0,7821c1fb585989512931750bd3f0811164c27a0238a776823509c1de4e7af7c6,,,included,,True,4030,40.29,0,0,0,0.009999999999999787,0.010000000000005116,4030,40.29,0,0,0,0.009999999999999787,0.010000000000005116,13,13,True,True,True,train,supported_train_reservation
8.Jump/1025_I_1.csv,1025,8,Jump,I,1,,823,0,77abefaeac139c0821afff87a0b42ce7e249410d32a9abb10bb3d9a07bc0c51e,,,included,,True,823,8.22,0,0,0,0.009999999999999787,0.010000000000001563,823,8.22,0,0,0,0.009999999999999787,0.010000000000001563,2,2,False,True,True,validation,
8.Jump/1025_I_2.csv,1025,8,Jump,I,2,,771,0,aa4a5863ee5e5ee3529d096d72181419aaec4fd600fbc0b025d6f9865669e8ad,,,included,,True,771,7.7,0,0,0,0.009999999999999787,0.010000000000001563,771,7.7,0,0,0,0.009999999999999787,0.010000000000001563,2,2,False,True,True,train,
9.Push-up/1025_J_1.csv,1025,9,Push-up,J,1,,1165,0,0745ac9abef2ceb8eba4ed0f6c640bf28f01bba875c4340ae026b755d877077a,,,included,,True,1165,11.64,0,0,0,0.009999999999999787,0.010000000000001563,1165,11.64,0,0,0,0.009999999999999787,0.010000000000001563,3,3,True,True,True,train,
9.Push-up/1025_J_2.csv,1025,9,Push-up,J,2,,1056,0,60deba211fc5b71c9dbf1960152525cfb2671022a006a8f461b861d5b2c10c6a,,,included,,True,1056,10.55,0,0,0,0.009999999999999787,0.010000000000001563,1055,10.540000000000001,0,0,0,0.009999999999999787,0.010000000000001563,3,3,True,True,True,validation,
10.Sit-up/1025_K_1.csv,1025,10,Sit-up,K,1,,1493,0,acc157dfd6b8b9c20cb0672ce2265299916b273e747d86850d5a8519331273af,,,included,,True,1493,14.92,0,0,0,0.009999999999999787,0.010000000000001563,1493,14.92,0,0,0,0.009999999999999787,0.010000000000001563,4,4,True,True,True,test,
10.Sit-up/1025_K_2.csv,1025,10,Sit-up,K,2,,1509,0,40748bc269bf2461ce11e4e22e8e914f025d9a0a3967f50b802b14089f0cc6a0,,,included,,True,1509,15.08,0,0,0,0.009999999999999787,0.010000000000001563,1508,15.07,0,0,0,0.009999999999999787,0.010000000000001563,5,5,True,True,True,train,
0.Stand/1026_A_1.csv,1026,0,Stand,A,1,,6178,0,63728b738db2bac7ae58708f1c519dbc45dc9befdc690e63e3d26aa584abcf83,,,included,,True,6178,61.77,0,0,0,0.009999999999999787,0.010000000000005116,6178,61.769999999999996,0,0,0,0.009999999999999787,0.010000000000005116,20,20,True,True,True,validation,
0.Stand/1026_A_6.csv,1026,0,Stand,A,6,,6306,0,e144c755a1a11f5c729a50f13d37bfcea3b33cbe1a1481cbfc1d5fd6523f92b5,,,included,,True,6303,63.02,0,0,0,0.009999999999999787,0.010000000000005116,6306,63.050000000000004,0,0,0,0.009999999999999787,0.010000000000005116,21,21,True,True,True,test,
